date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:43	11099/11099	---M--	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2017:13:44%20GMT	https://web.archive.org/web/20140928070335im_/http://www.monkeyquest.com/images/faqs.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928070335im_/http_/www.monkeyquest.com/images/faqs.png	(from https://web.archive.org/web/20140928115843/http://www.monkeyquest.com/)
13:13:44	7260/7260	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Apr%202024%2016:51:51%20GMT	https://web-static.archive.org/_static/css/record.css	C:/My%20Web%20Sites/test/web-static.archive.org/_static/css/record.css	(from https://web-static.archive.org/_static/css/banner-styles.css?v=S1zqJCYt)
13:13:44	133712/133712	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2006%20May%202024%2017:13:45%20GMT	https://web.archive.org/web/20140928063440im_/http://images.neopets.com/mamabar/mb_tab_left.gif	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/images.neopets.com/mamabar/mb_tab_left.gif	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/mamabar.css)
13:13:44	133713/133713	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2006%20May%202024%2017:13:45%20GMT	https://web.archive.org/web/20140928063440im_/http://images.neopets.com/mamabar/mb_tab_right.gif	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/images.neopets.com/mamabar/mb_tab_right.gif	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/mamabar.css)
13:13:45	133710/133710	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2006%20May%202024%2017:13:45%20GMT	https://web.archive.org/web/20140928063440im_/http://images.neopets.com/mamabar/mb_topbar.gif	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/images.neopets.com/mamabar/mb_topbar.gif	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/mamabar.css)
13:13:45	133713/133713	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2006%20May%202024%2017:13:46%20GMT	https://web.archive.org/web/20140928063440im_/http://images.neopets.com/mamabar/mb_bottombar.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/images.neopets.com/mamabar/mb_bottombar.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/mamabar.css)
13:13:45	133716/133716	---MCZ	403	error ('FORBIDDEN')	text/html	date:Mon,%2006%20May%202024%2017:13:46%20GMT	https://web.archive.org/web/20140928063440im_/http://images.neopets.com/mamabar/mb_bottombar_ie.gif	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/images.neopets.com/mamabar/mb_bottombar_ie.gif	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/mamabar.css)
13:13:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Mon,%2006%20May%202024%2017:13:47%20GMT	https://web.archive.org/web/20140928063440im_/http://www.monkeyquest.com/images/background/top.jpg	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/www.monkeyquest.com/images/background/top.jpg	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:46	36983/36983	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2017:13:47%20GMT	https://web.archive.org/web/20140928070335im_/http://www.monkeyquest.com/images/background/top.jpg	C:/My%20Web%20Sites/test/web.archive.org/web/20140928070335im_/http_/www.monkeyquest.com/images/background/top.jpg	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Mon,%2006%20May%202024%2017:13:48%20GMT	https://web.archive.org/web/20140928063440im_/http://www.monkeyquest.com/images/background/bottom.jpg	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/www.monkeyquest.com/images/background/bottom.jpg	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:47	43186/43186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2017:13:48%20GMT	https://web.archive.org/web/20140928070336im_/http://www.monkeyquest.com/images/background/bottom.jpg	C:/My%20Web%20Sites/test/web.archive.org/web/20140928070336im_/http_/www.monkeyquest.com/images/background/bottom.jpg	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Mon,%2006%20May%202024%2017:13:48%20GMT	https://web.archive.org/web/20140928063440im_/http://www.monkeyquest.com/images/container/top.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/www.monkeyquest.com/images/container/top.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:49	259523/259523	---M--	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2017:13:50%20GMT	https://web.archive.org/web/20140928070335im_/http://www.monkeyquest.com/images/container/top.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928070335im_/http_/www.monkeyquest.com/images/container/top.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Mon,%2006%20May%202024%2017:13:50%20GMT	https://web.archive.org/web/20140928063440im_/http://www.monkeyquest.com/images/container/middle.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/www.monkeyquest.com/images/container/middle.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:50	243/243	---M--	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2017:13:51%20GMT	https://web.archive.org/web/20140928070335im_/http://www.monkeyquest.com/images/container/middle.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928070335im_/http_/www.monkeyquest.com/images/container/middle.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Mon,%2006%20May%202024%2017:13:51%20GMT	https://web.archive.org/web/20140928063440im_/http://www.monkeyquest.com/images/container/bottom.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928063440im_/http_/www.monkeyquest.com/images/container/bottom.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
13:13:51	1033/1033	---M--	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2017:13:52%20GMT	https://web.archive.org/web/20140928070335im_/http://www.monkeyquest.com/images/container/bottom.png	C:/My%20Web%20Sites/test/web.archive.org/web/20140928070335im_/http_/www.monkeyquest.com/images/container/bottom.png	(from https://web.archive.org/web/20140928063440cs_/http://www.monkeyquest.com/css/closed.css)
